Fazenda;ID_Animal;Sexo;Campo1;Campo2;Campo3;Campo4
PROSPERIDADE III;5426;F;;;;
BOA ESPERANÇA III;5427;F;;;;
MARIA DE JESUS;5428;F;;;;
MARIA DE JESUS;5429;F;;;;
PROSPERIDADE III;5430;F;;;;
PROSPERIDADE III;5431;F;;;;
BOA ESPERANÇA III;5432;F;;;;
IMPERIAL II;5433;F;;;;
BOA ESPERANÇA III;5434;F;;;;
IMPERIAL II;5435;F;;;;
MARIA DE JESUS;5436;F;;;;
PROSPERIDADE III;5437;F;;;;
IMPERIAL II;5438;F;;;;
BARRACÃO;5439;F;;;;
PROSPERIDADE III;5440;F;;;;
PROSPERIDADE III;5441;F;;;;
PROSPERIDADE III;5442;F;;;;
IMPERIAL II;5443;F;;;;
BARRACÃO;5444;F;;;;
IMPERIAL I;5445;F;;;;
IMPERIAL I;5446;F;;;;
IMPERIAL I;5448;F;;;;
IMPERIAL I;5449;F;;;;
IMPERIAL I;5452;F;;;;
IMPERIAL I;5453;F;;;;
IMPERIAL I;5454;F;;;;
IMPERIAL II;5455;F;;;;
IMPERIAL I;5456;F;;;;
IMPERIAL II;5457;F;;;;
IMPERIAL I;5458;F;;;;
IMPERIAL I;5459;F;;;;
IMPERIAL I;5460;F;;;;
IMPERIAL I;5461;F;;;;
IMPERIAL I;5462;F;;;;
IMPERIAL I;5463;F;;;;
IMPERIAL I;5464;F;;;;
IMPERIAL I;5465;F;;;;
IMPERIAL I;5466;F;;;;
IMPERIAL I;5467;F;;;;
IMPERIAL II;5468;F;;;;
IMPERIAL I;5469;F;;;;
IMPERIAL I;5470;F;;;;
IMPERIAL I;5471;F;;;;
IMPERIAL II;5472;F;;;;
IMPERIAL I;5473;F;;;;
IMPERIAL I;5475;F;;;;
IMPERIAL I;5476;F;;;;
IMPERIAL I;5478;F;;;;
IMPERIAL I;5479;F;;;;
IMPERIAL I;5480;F;;;;
IMPERIAL I;5482;F;;;;
IMPERIAL I;5484;F;;;;
IMPERIAL I;5485;F;;;;
IMPERIAL I;5486;F;;;;
IMPERIAL I;5487;F;;;;
IMPERIAL I;5488;F;;;;
IMPERIAL I;5489;F;;;;
IMPERIAL II;5491;F;;;;
IMPERIAL I;5492;F;;;;
IMPERIAL I;5493;F;;;;
IMPERIAL I;5495;F;;;;
IMPERIAL I;5496;F;;;;
IMPERIAL II;5497;F;;;;
IMPERIAL I;5498;F;;;;
IMPERIAL I;5499;F;;;;
IMPERIAL I;5500;F;;;;
IMPERIAL I;5502;F;;;;
IMPERIAL I;5503;F;;;;
IMPERIAL I;5504;F;;;;
IMPERIAL I;5505;F;;;;
IMPERIAL I;5506;F;;;;
IMPERIAL I;5508;F;;;;
IMPERIAL I;5509;F;;;;
IMPERIAL II;5511;F;;;;
IMPERIAL I;5513;F;;;;
IMPERIAL I;5514;F;;;;
IMPERIAL I;5515;F;;;;
IMPERIAL I;5516;F;;;;
IMPERIAL I;5517;F;;;;
IMPERIAL I;5518;F;;;;
IMPERIAL I;5519;F;;;;
IMPERIAL I;5520;F;;;;
IMPERIAL I;5521;F;;;;
IMPERIAL I;5522;F;;;;
IMPERIAL I;5523;F;;;;
IMPERIAL I;5524;F;;;;
IMPERIAL I;5526;F;;;;
IMPERIAL I;5527;F;;;;
IMPERIAL I;5528;F;;;;
IMPERIAL I;5529;F;;;;
IMPERIAL I;5530;F;;;;
BOA ESPERANÇA;5531;F;;;;
IMPERIAL II;5532;F;;;;
IMPERIAL I;5533;F;;;;
IMPERIAL I;5534;F;;;;
IMPERIAL I;5535;F;;;;
IMPERIAL I;5536;F;;;;
BARRACÃO;5538;F;;;;
IMPERIAL I;5543;F;;;;
BARRACÃO;5545;F;;;;
BARRACÃO;5547;F;;;;
PROSPERIDADE III;5548;F;;;;
BARRACÃO;5550;F;;;;
IMPERIAL II;5551;F;;;;
BARRACÃO;5552;F;;;;
BARRACÃO;5555;F;;;;
BARRACÃO;5558;F;;;;
BOA ESPERANÇA;5561;F;;;;
PROSPERIDADE I;5569;F;;;;
PROSPERIDADE I;5572;F;;;;
PROSPERIDADE I;5575;F;;;;
PROSPERIDADE I;5580;F;;;;
PROSPERIDADE I;5581;F;;;;
PROSPERIDADE I;5584;F;;;;
PROSPERIDADE I;5585;F;;;;
BARRACÃO;5586;F;;;;
IMPERIAL I;5587;F;;;;
IMPERIAL I;5590;F;;;;
BARRACÃO;5592;F;;;;
BARRACÃO;5593;F;;;;
IMPERIAL I;5594;F;;;;
BARRACÃO;5595;F;;;;
IMPERIAL I;5598;F;;;;
BARRACÃO;5605;F;;;;
PROSPERIDADE III;5607;F;;;;
BARRACÃO;5610;F;;;;
IMPERIAL I;5611;F;;;;
IMPERIAL I;5612;F;;;;
IMPERIAL I;5615;F;;;;
BARRACÃO;5617;F;;;;
IMPERIAL I;5618;F;;;;
BARRACÃO;5619;F;;;;
IMPERIAL I;5620;F;;;;
BOA ESPERANÇA;5621;F;;;;
BARRACÃO;5625;F;;;;
IMPERIAL I;5629;F;;;;
IMPERIAL I;5630;F;;;;
BOA ESPERANÇA;5631;F;;;;
BARRACÃO;5633;F;;;;
BARRACÃO;5634;F;;;;
IMPERIAL I;5636;F;;;;
IMPERIAL I;5637;F;;;;
BARRACÃO;5640;F;;;;
PROSPERIDADE I;5641;F;;;;
IMPERIAL I;5642;F;;;;
PROSPERIDADE I;5643;F;;;;
PROSPERIDADE I;5644;F;;;;
IMPERIAL I;5645;F;;;;
PROSPERIDADE II;5647;F;;;;
IMPERIAL II;5648;F;;;;
IMPERIAL II;5650;F;;;;
IMPERIAL II;5652;F;;;;
IMPERIAL II;5653;F;;;;
PROSPERIDADE II;5654;F;;;;
IMPERIAL II;5655;F;;;;
PROSPERIDADE II;5656;F;;;;
PROSPERIDADE II;5657;F;;;;
PROSPERIDADE II;5658;F;;;;
IMPERIAL II;5660;F;;;;
BARRACÃO;5661;F;;;;
IMPERIAL II;5662;F;;;;
IMPERIAL II;5663;F;;;;
IMPERIAL II;5664;F;;;;
IMPERIAL II;5665;F;;;;
IMPERIAL II;5666;F;;;;
MARIA DE JESUS;5667;F;;;;
PROSPERIDADE II;5668;F;;;;
IMPERIAL II;5669;F;;;;
IMPERIAL II;5671;F;;;;
PROSPERIDADE II;5672;F;;;;
IMPERIAL II;5673;F;;;;
IMPERIAL II;5674;F;;;;
BOA ESPERANÇA III;5675;F;;;;
PROSPERIDADE II;5676;F;;;;
IMPERIAL II;5677;F;;;;
IMPERIAL II;5678;F;;;;
PROSPERIDADE II;5679;F;;;;
IMPERIAL II;5680;F;;;;
PROSPERIDADE II;5681;F;;;;
PROSPERIDADE II;5682;F;;;;
BARRACÃO;5683;F;;;;
IMPERIAL II;5684;F;;;;
MARIA DE JESUS;5685;F;;;;
BARRACÃO;5686;F;;;;
IMPERIAL II;5687;F;;;;
IMPERIAL II;5688;F;;;;
PROSPERIDADE II;5689;F;;;;
MARIA DE JESUS;5691;F;;;;
MARIA DE JESUS;5693;F;;;;
IMPERIAL II;5694;F;;;;
BARRACÃO;5695;F;;;;
IMPERIAL II;5696;F;;;;
IMPERIAL II;5697;F;;;;
IMPERIAL II;5699;F;;;;
PROSPERIDADE II;5700;F;;;;
IMPERIAL II;5701;F;;;;
PROSPERIDADE II;5702;F;;;;
BARRACÃO;5703;F;;;;
IMPERIAL II;5704;F;;;;
IMPERIAL II;5705;F;;;;
IMPERIAL II;5706;F;;;;
IMPERIAL II;5707;F;;;;
BARRACÃO;5708;F;;;;
IMPERIAL II;5709;F;;;;
IMPERIAL II;5710;F;;;;
BOA ESPERANÇA;5711;F;;;;
PROSPERIDADE II;5712;F;;;;
IMPERIAL II;5713;F;;;;
PROSPERIDADE II;5714;F;;;;
IMPERIAL II;5715;F;;;;
IMPERIAL II;5716;F;;;;
BARRACÃO;5717;F;;;;
IMPERIAL II;5719;F;;;;
IMPERIAL II;5720;F;;;;
PROSPERIDADE II;5721;F;;;;
IMPERIAL II;5722;F;;;;
PROSPERIDADE II;5723;F;;;;
IMPERIAL II;5724;F;;;;
PROSPERIDADE II;5725;F;;;;
PROSPERIDADE II;5726;F;;;;
IMPERIAL II;5727;F;;;;
IMPERIAL II;5728;F;;;;
PROSPERIDADE II;5731;F;;;;
IMPERIAL II;5732;F;;;;
PROSPERIDADE II;5733;F;;;;
PROSPERIDADE II;5734;F;;;;
IMPERIAL II;5735;F;;;;
BOA ESPERANÇA III;5736;F;;;;
PROSPERIDADE II;5737;F;;;;
IMPERIAL II;5738;F;;;;
IMPERIAL II;5739;F;;;;
IMPERIAL II;5740;F;;;;
IMPERIAL II;5741;F;;;;
BARRACÃO;5742;F;;;;
IMPERIAL II;5743;F;;;;
IMPERIAL II;5744;F;;;;
IMPERIAL II;5745;F;;;;
IMPERIAL II;5746;F;;;;
PROSPERIDADE II;5747;F;;;;
PROSPERIDADE II;5748;F;;;;
BOA ESPERANÇA III;5749;F;;;;
MARIA DE JESUS;5751;F;;;;
MARIA DE JESUS;5752;F;;;;
PROSPERIDADE II;5754;F;;;;
IMPERIAL II;5755;F;;;;
IMPERIAL II;5756;F;;;;
IMPERIAL II;5758;F;;;;
IMPERIAL II;5759;F;;;;
IMPERIAL II;5760;F;;;;
IMPERIAL II;5762;F;;;;
BOA ESPERANÇA III;5763;F;;;;
BARRACÃO;5764;F;;;;
PROSPERIDADE II;5765;F;;;;
BOA ESPERANÇA III;5766;F;;;;
BARRACÃO;5767;F;;;;
PROSPERIDADE III;5768;F;;;;
PROSPERIDADE III;5769;F;;;;
IMPERIAL II;5770;F;;;;
PROSPERIDADE II;5771;F;;;;
MARIA DE JESUS;5772;F;;;;
MARIA DE JESUS;5773;F;;;;
IMPERIAL II;5774;F;;;;
BOA ESPERANÇA III;5775;F;;;;
IMPERIAL II;5777;F;;;;
MARIA DE JESUS;5778;F;;;;
PROSPERIDADE II;5780;F;;;;
BARRACÃO;5781;F;;;;
IMPERIAL II;5782;F;;;;
MARIA DE JESUS;5783;F;;;;
BARRACÃO;5784;F;;;;
MARIA DE JESUS;5785;F;;;;
BOA ESPERANÇA III;5786;F;;;;
IMPERIAL II;5787;F;;;;
PROSPERIDADE III;5788;F;;;;
BOA ESPERANÇA III;5789;F;;;;
BARRACÃO;5790;F;;;;
IMPERIAL II;5791;F;;;;
BOA ESPERANÇA III;5792;F;;;;
IMPERIAL II;5793;F;;;;
MARIA DE JESUS;5794;F;;;;
BOA ESPERANÇA III;5795;F;;;;
BOA ESPERANÇA III;5796;F;;;;
BARRACÃO;5797;F;;;;
BARRACÃO;5798;F;;;;
PROSPERIDADE III;5799;F;;;;
PROSPERIDADE III;5800;F;;;;
PROSPERIDADE II;5801;F;;;;
BOA ESPERANÇA III;5802;F;;;;
IMPERIAL II;5803;F;;;;
IMPERIAL II;5804;F;;;;
PROSPERIDADE II;5805;F;;;;
BARRACÃO;5806;F;;;;
BARRACÃO;5807;F;;;;
MARIA DE JESUS;5808;F;;;;
BARRACÃO;5809;F;;;;
BOA ESPERANÇA III;5810;F;;;;
BOA ESPERANÇA III;5812;F;;;;
IMPERIAL I;5813;F;;;;
BOA ESPERANÇA III;5814;F;;;;
IMPERIAL II;5815;F;;;;
PROSPERIDADE II;5816;F;;;;
PROSPERIDADE III;5817;F;;;;
PROSPERIDADE II;5819;F;;;;
BARRACÃO;5820;F;;;;
PROSPERIDADE II;5821;F;;;;
BARRACÃO;5822;F;;;;
BARRACÃO;5823;F;;;;
BOA ESPERANÇA III;5824;F;;;;
MARIA DE JESUS;5825;F;;;;
MARIA DE JESUS;5826;F;;;;
BARRACÃO;5827;F;;;;
IMPERIAL II;5828;F;;;;
BOA ESPERANÇA III;5829;F;;;;
BARRACÃO;5830;F;;;;
MARIA DE JESUS;5831;F;;;;
BOA ESPERANÇA III;5832;F;;;;
BARRACÃO;5833;F;;;;
BARRACÃO;5834;F;;;;
PROSPERIDADE III;5835;F;;;;
PROSPERIDADE III;5836;F;;;;
BARRACÃO;5837;F;;;;
PROSPERIDADE III;5838;F;;;;
BARRACÃO;5839;F;;;;
MARIA DE JESUS;5840;F;;;;
BOA ESPERANÇA;5841;F;;;;
BOA ESPERANÇA III;5842;F;;;;
BARRACÃO;5843;F;;;;
BARRACÃO;5844;F;;;;
MARIA DE JESUS;5845;F;;;;
IMPERIAL II;5846;F;;;;
IMPERIAL II;5847;F;;;;
MARIA DE JESUS;5848;F;;;;
MARIA DE JESUS;5849;F;;;;
MARIA DE JESUS;5850;F;;;;
MARIA DE JESUS;5851;F;;;;
PROSPERIDADE I;5852;F;;;;
PROSPERIDADE I;5853;F;;;;
MARIA DE JESUS;5854;F;;;;
BOA ESPERANÇA III;5855;F;;;;
IMPERIAL I;5857;F;;;;
PROSPERIDADE I;5862;F;;;;
PROSPERIDADE I;5863;F;;;;
PROSPERIDADE I;5867;F;;;;
BOA ESPERANÇA III;5869;F;;;;
PROSPERIDADE I;5870;F;;;;
PROSPERIDADE I;5874;F;;;;
PROSPERIDADE I;5878;F;;;;
PROSPERIDADE I;5880;F;;;;
PROSPERIDADE I;5883;F;;;;
PROSPERIDADE I;5884;F;;;;
FAZENDA COROATÁ;5885;F;;;;
PROSPERIDADE III;5886;F;;;;
BARRACÃO;5887;F;;;;
IMPERIAL I;5888;F;;;;
IMPERIAL I;5889;F;;;;
BARRACÃO;5890;F;;;;
BOA ESPERANÇA;5891;F;;;;
BARRACÃO;5892;F;;;;
BARRACÃO;5893;F;;;;
IMPERIAL I;5894;F;;;;
IMPERIAL II;5896;F;;;;
BARRACÃO;5897;F;;;;
PROSPERIDADE I;5898;F;;;;
IMPERIAL I;5899;F;;;;
IMPERIAL I;5900;F;;;;
BOA ESPERANÇA;5901;F;;;;
MARIA DE JESUS;5902;F;;;;
IMPERIAL I;5903;F;;;;
MARIA DE JESUS;5904;F;;;;
MARIA DE JESUS;5905;F;;;;
PROSPERIDADE III;5906;F;;;;
PROSPERIDADE III;5907;F;;;;
BARRACÃO;5908;F;;;;
PROSPERIDADE III;5909;F;;;;
BARRACÃO;5910;F;;;;
IMPERIAL I;5912;F;;;;
IMPERIAL I;5913;F;;;;
PROSPERIDADE III;5914;F;;;;
IMPERIAL II;5915;F;;;;
IMPERIAL I;5917;F;;;;
IMPERIAL I;5918;F;;;;
MARIA DE JESUS;5919;F;;;;
IMPERIAL I;5920;F;;;;
BOA ESPERANÇA;5921;F;;;;
BARRACÃO;5922;F;;;;
MARIA DE JESUS;5923;F;;;;
IMPERIAL I;5924;F;;;;
BARRACÃO;5926;F;;;;
BARRACÃO;5927;F;;;;
IMPERIAL I;5928;F;;;;
IMPERIAL I;5929;F;;;;
IMPERIAL I;5931;F;;;;
BARRACÃO;5932;F;;;;
IMPERIAL I;5933;F;;;;
BARRACÃO;5934;F;;;;
PROSPERIDADE III;5935;F;;;;
BARRACÃO;5936;F;;;;
PROSPERIDADE III;5937;F;;;;
IMPERIAL I;5938;F;;;;
BARRACÃO;5939;F;;;;
IMPERIAL I;5940;F;;;;
BARRACÃO;5942;F;;;;
BARRACÃO;5943;F;;;;
MARIA DE JESUS;5944;F;;;;
BARRACÃO;5945;F;;;;
IMPERIAL I;5946;F;;;;
IMPERIAL I;5947;F;;;;
PROSPERIDADE I;5948;F;;;;
MARIA DE JESUS;5949;F;;;;
BARRACÃO;5950;F;;;;
IMPERIAL II;5951;F;;;;
MARIA DE JESUS;5952;F;;;;
IMPERIAL I;5953;F;;;;
FAZENDA COROATÁ;5954;F;;;;
BARRACÃO;5955;F;;;;
BARRACÃO;5956;F;;;;
BARRACÃO;5957;F;;;;
BARRACÃO;5958;F;;;;
IMPERIAL I;5959;F;;;;
BARRACÃO;5960;F;;;;
BARRACÃO;5961;F;;;;
BARRACÃO;5962;F;;;;
IMPERIAL I;5963;F;;;;
MARIA DE JESUS;5964;F;;;;
BARRACÃO;5965;F;;;;
BARRACÃO;5966;F;;;;
BARRACÃO;5967;F;;;;
PROSPERIDADE III;5968;F;;;;
IMPERIAL I;5969;F;;;;
IMPERIAL I;5970;F;;;;
IMPERIAL I;5971;F;;;;
BARRACÃO;5972;F;;;;
PROSPERIDADE I;5976;F;;;;
PROSPERIDADE I;5982;F;;;;
PROSPERIDADE I;5984;F;;;;
PROSPERIDADE I;5989;F;;;;
PROSPERIDADE I;5990;F;;;;
BOA ESPERANÇA III;5991;F;;;;
PROSPERIDADE I;5993;F;;;;
PROSPERIDADE I;5994;F;;;;
PROSPERIDADE I;5996;F;;;;
PROSPERIDADE I;5997;F;;;;
PROSPERIDADE I;6000;F;;;;
BOA ESPERANÇA;6001;F;;;;
PROSPERIDADE I;6005;F;;;;
PROSPERIDADE I;6006;F;;;;
PROSPERIDADE I;6007;F;;;;
PROSPERIDADE I;6008;F;;;;
PROSPERIDADE I;6012;F;;;;
PROSPERIDADE I;6013;F;;;;
PROSPERIDADE I;6014;F;;;;
PROSPERIDADE I;6018;F;;;;
PROSPERIDADE I;6020;F;;;;
BOA ESPERANÇA;6021;F;;;;
PROSPERIDADE I;6033;F;;;;
PROSPERIDADE I;6034;F;;;;
PROSPERIDADE I;6035;F;;;;
PROSPERIDADE I;6037;F;;;;
PROSPERIDADE I;6038;F;;;;
MARIA DE JESUS;6041;F;;;;
PROSPERIDADE I;6045;F;;;;
PROSPERIDADE I;6046;F;;;;
PROSPERIDADE I;6047;F;;;;
PROSPERIDADE I;6049;F;;;;
PROSPERIDADE II;6051;F;;;;
PROSPERIDADE I;6053;F;;;;
FAZENDA COROATÁ;6057;F;;;;
PROSPERIDADE I;6058;F;;;;
PROSPERIDADE I;6065;F;;;;
FAZENDA COROATÁ;6066;F;;;;
FAZENDA COROATÁ;6067;F;;;;
IMPERATRIZ (ALUGUEL);6070;F;;;;
BOA ESPERANÇA;6071;F;;;;
FAZENDA COROATÁ;6072;F;;;;
IMPERATRIZ (ALUGUEL);6073;F;;;;
FAZENDA COROATÁ;6074;F;;;;
IMPERATRIZ (ALUGUEL);6075;F;;;;
FAZENDA COROATÁ;6077;F;;;;
IMPERATRIZ (ALUGUEL);6079;F;;;;
FAZENDA COROATÁ;6080;F;;;;
BOA ESPERANÇA;6081;F;;;;
IMPERATRIZ (ALUGUEL);6083;F;;;;
IMPERATRIZ (ALUGUEL);6086;F;;;;
FAZENDA COROATÁ;6089;F;;;;
FAZENDA JENIPAPO;6090;F;;;;
IMPERIAL II;6091;F;;;;
FAZENDA JENIPAPO;6092;F;;;;
IMPERATRIZ (ALUGUEL);6093;F;;;;
FAZENDA JENIPAPO;6096;F;;;;
PROSPERIDADE II;6097;M;;;;
PROSPERIDADE I;6098;F;;;;
FAZENDA COROATÁ;6099;F;;;;
MARIA DE JESUS;6100;F;;;;
MARIA DE JESUS;6102;M;;;;
MARIA DE JESUS;6103;F;;;;
MARIA DE JESUS;6104;F;;;;
MARIA DE JESUS;6105;F;;;;
MARIA DE JESUS;6106;F;;;;
MARIA DE JESUS;6108;F;;;;
BOA ESPERANÇA III;6109;F;;;;
MARIA DE JESUS;6110;F;;;;
MARIA DE JESUS;6111;F;;;;
BARRACÃO;6112;F;;;;
BARRACÃO;6113;F;;;;
BOA ESPERANÇA III;6114;F;;;;
BOA ESPERANÇA III;6115;F;;;;
BOA ESPERANÇA III;6116;F;;;;
PROSPERIDADE III;6117;F;;;;
BARRACÃO;6118;F;;;;
PROSPERIDADE III;6119;F;;;;
PROSPERIDADE III;6120;F;;;;
IMPERIAL I;6121;F;;;;
BOA ESPERANÇA III;6122;F;;;;
BARRACÃO;6123;F;;;;
BARRACÃO;6124;F;;;;
PROSPERIDADE III;6125;F;;;;
PROSPERIDADE III;6126;F;;;;
BOA ESPERANÇA III;6127;F;;;;
BOA ESPERANÇA III;6128;F;;;;
BOA ESPERANÇA III;6129;F;;;;
BOA ESPERANÇA III;6130;F;;;;
BOA ESPERANÇA;6131;F;;;;
MARIA DE JESUS;6132;F;;;;
PROSPERIDADE III;6133;F;;;;
PROSPERIDADE III;6134;F;;;;
BARRACÃO;6135;F;;;;
BARRACÃO;6136;F;;;;
MARIA DE JESUS;6137;F;;;;
BOA ESPERANÇA III;6138;F;;;;
BOA ESPERANÇA III;6139;F;;;;
BARRACÃO;6140;F;;;;
BOA ESPERANÇA;6141;F;;;;
PROSPERIDADE III;6142;F;;;;
BOA ESPERANÇA III;6143;F;;;;
BOA ESPERANÇA III;6144;F;;;;
BOA ESPERANÇA III;6145;F;;;;
MARIA DE JESUS;6146;F;;;;
PROSPERIDADE III;6147;F;;;;
BOA ESPERANÇA III;6148;F;;;;
PROSPERIDADE III;6149;F;;;;
BOA ESPERANÇA III;6150;F;;;;
BARRACÃO;6151;F;;;;
MARIA DE JESUS;6152;F;;;;
PROSPERIDADE III;6153;F;;;;
BOA ESPERANÇA III;6154;F;;;;
BOA ESPERANÇA III;6155;F;;;;
BOA ESPERANÇA III;6156;F;;;;
PROSPERIDADE III;6157;F;;;;
BARRACÃO;6158;F;;;;
PROSPERIDADE II;6159;F;;;;
PROSPERIDADE III;6160;F;;;;
BOA ESPERANÇA III;6161;F;;;;
BOA ESPERANÇA III;6162;F;;;;
FAZENDA JENIPAPO;6163;F;;;;
FAZENDA COROATÁ;6166;F;;;;
FAZENDA JENIPAPO;6168;F;;;;
FAZENDA JENIPAPO;6169;F;;;;
FAZENDA JENIPAPO;6170;F;;;;
FAZENDA COROATÁ;6173;F;;;;
BOA ESPERANÇA III;6178;F;;;;
MARIA DE JESUS;6179;F;;;;
BARRACÃO;6180;F;;;;
PROSPERIDADE III;6181;F;;;;
PROSPERIDADE III;6182;F;;;;
MARIA DE JESUS;6183;F;;;;
BARRACÃO;6184;F;;;;
BOA ESPERANÇA III;6185;F;;;;
MARIA DE JESUS;6186;F;;;;
BOA ESPERANÇA III;6187;F;;;;
PROSPERIDADE III;6188;F;;;;
PROSPERIDADE III;6189;F;;;;
FAZENDA JENIPAPO;6191;F;;;;
FAZENDA JENIPAPO;6192;F;;;;
FAZENDA JENIPAPO;6193;F;;;;
FAZENDA COROATÁ;6197;F;;;;
PROSPERIDADE I;6199;F;;;;
BOA ESPERANÇA;6201;F;;;;
PROSPERIDADE I;6202;F;;;;
FAZENDA COROATÁ;6203;F;;;;
PROSPERIDADE I;6204;F;;;;
FAZENDA JENIPAPO;6206;F;;;;
PROSPERIDADE I;6212;F;;;;
FAZENDA COROATÁ;6214;F;;;;
BARRACÃO;6216;F;;;;
PROSPERIDADE I;6218;F;;;;
IMPERATRIZ (ALUGUEL);6220;F;;;;
PROSPERIDADE I;6222;F;;;;
FAZENDA JENIPAPO;6224;F;;;;
FAZENDA COROATÁ;6226;F;;;;
FAZENDA JENIPAPO;6227;F;;;;
FAZENDA JENIPAPO;6229;F;;;;
FAZENDA JENIPAPO;6231;F;;;;
IMPERIAL II;6235;F;;;;
FAZENDA JENIPAPO;6236;F;;;;
FAZENDA JENIPAPO;6238;F;;;;
MARIA DE JESUS;6241;F;;;;
FAZENDA COROATÁ;6244;F;;;;
FAZENDA JENIPAPO;6245;F;;;;
FAZENDA JENIPAPO;6247;F;;;;
IMPERIAL II;6249;M;;;;
FAZENDA COROATÁ;6251;F;;;;
IMPERATRIZ (ALUGUEL);6254;F;;;;
FAZENDA JENIPAPO;6255;F;;;;
MARIA DE JESUS;6258;M;;;;
FAZENDA COROATÁ;6259;F;;;;
FAZENDA COROATÁ;6261;F;;;;
IMPERATRIZ (ALUGUEL);6262;F;;;;
FAZENDA JENIPAPO;6264;F;;;;
BOA ESPERANÇA III;6265;F;;;;
FAZENDA JENIPAPO;6266;F;;;;
PROSPERIDADE I;6269;F;;;;
BOA ESPERANÇA;6271;F;;;;
PROSPERIDADE I;6272;F;;;;
FAZENDA COROATÁ;6274;F;;;;
FAZENDA COROATÁ;6275;F;;;;
FAZENDA COROATÁ;6276;F;;;;
FAZENDA COROATÁ;6277;F;;;;
IMPERATRIZ (ALUGUEL);6280;F;;;;
IMPERATRIZ (ALUGUEL);6282;F;;;;
FAZENDA COROATÁ;6285;F;;;;
FAZENDA COROATÁ;6286;F;;;;
FAZENDA COROATÁ;6287;F;;;;
MARIA DE JESUS;6288;M;;;;
MARIA DE JESUS;6289;M;;;;
IMPERIAL II;6291;F;;;;
IMPERATRIZ (ALUGUEL);6295;F;;;;
FAZENDA JENIPAPO;6297;F;;;;
FAZENDA JENIPAPO;6300;F;;;;
FAZENDA JENIPAPO;6301;F;;;;
IMPERATRIZ (ALUGUEL);6302;F;;;;
FAZENDA JENIPAPO;6303;F;;;;
FAZENDA JENIPAPO;6304;F;;;;
IMPERATRIZ (ALUGUEL);6305;F;;;;
IMPERIAL II;6306;M;;;;
MARIA DE JESUS;6307;F;;;;
IMPERATRIZ (ALUGUEL);6308;F;;;;
FAZENDA COROATÁ;6309;F;;;;
PROSPERIDADE I;6312;F;;;;
IMPERATRIZ (ALUGUEL);6316;F;;;;
FAZENDA COROATÁ;6317;F;;;;
PROSPERIDADE I;6320;F;;;;
FAZENDA JENIPAPO;6324;F;;;;
FAZENDA COROATÁ;6327;F;;;;
FAZENDA COROATÁ;6328;F;;;;
FAZENDA COROATÁ;6330;F;;;;
FAZENDA COROATÁ;6333;F;;;;
BOA ESPERANÇA;6336;M;;;;
FAZENDA JENIPAPO;6337;F;;;;
FAZENDA COROATÁ;6338;F;;;;
FAZENDA COROATÁ;6339;F;;;;
FAZENDA COROATÁ;6340;F;;;;
FAZENDA COROATÁ;6342;F;;;;
BOA ESPERANÇA III;6343;F;;;;
FAZENDA JENIPAPO;6344;F;;;;
FAZENDA COROATÁ;6346;F;;;;
IMPERATRIZ (ALUGUEL);6347;F;;;;
FAZENDA COROATÁ;6349;F;;;;
FAZENDA COROATÁ;6350;F;;;;
FAZENDA JENIPAPO;6358;F;;;;
FAZENDA COROATÁ;6359;F;;;;
FAZENDA COROATÁ;6360;F;;;;
FAZENDA COROATÁ;6363;F;;;;
FAZENDA COROATÁ;6365;F;;;;
FAZENDA COROATÁ;6368;F;;;;
IMPERATRIZ (ALUGUEL);6370;F;;;;
FAZENDA COROATÁ;6373;F;;;;
BOA ESPERANÇA III;6380;F;;;;
BOA ESPERANÇA III;6381;F;;;;
BOA ESPERANÇA III;6382;F;;;;
BOA ESPERANÇA;6383;F;;;;
BOA ESPERANÇA;6384;F;;;;
BOA ESPERANÇA;6385;F;;;;
BOA ESPERANÇA;6386;F;;;;
BOA ESPERANÇA III;6388;F;;;;
BOA ESPERANÇA;6389;F;;;;
BOA ESPERANÇA III;6390;F;;;;
BOA ESPERANÇA;6391;F;;;;
BOA ESPERANÇA;6392;F;;;;
BOA ESPERANÇA III;6393;F;;;;
BOA ESPERANÇA;6394;F;;;;
BOA ESPERANÇA;6395;F;;;;
BOA ESPERANÇA III;6396;F;;;;
BOA ESPERANÇA;6398;F;;;;
BOA ESPERANÇA;6399;F;;;;
BOA ESPERANÇA;6400;F;;;;
IMPERIAL II;6401;F;;;;
BOA ESPERANÇA III;6402;F;;;;
BOA ESPERANÇA III;6403;F;;;;
BOA ESPERANÇA III;6404;F;;;;
BOA ESPERANÇA;6405;F;;;;
BOA ESPERANÇA;6406;F;;;;
BOA ESPERANÇA;6407;F;;;;
BOA ESPERANÇA;6408;F;;;;
MARIA DE JESUS;6409;F;;;;
BOA ESPERANÇA;6410;F;;;;
IMPERIAL II;6411;F;;;;
BOA ESPERANÇA III;6412;F;;;;
BOA ESPERANÇA;6413;F;;;;
BOA ESPERANÇA;6414;F;;;;
BOA ESPERANÇA III;6415;F;;;;
BOA ESPERANÇA III;6416;F;;;;
BOA ESPERANÇA;6417;F;;;;
BOA ESPERANÇA III;6418;F;;;;
BOA ESPERANÇA;6419;F;;;;
BOA ESPERANÇA III;6420;F;;;;
BOA ESPERANÇA;6422;F;;;;
BOA ESPERANÇA;6423;F;;;;
